im1name,im2name,cond,ori,mask,rt,acc,contrast,trialno,staircase
2_eyes.png,76_eyes.png,isod,up,2_eyes_mask.png,1.2770180999941658,1,14.736125994561542,0,1
76_eyes.png,2_eyes.png,isod,inv,76_eyes_mask.png,0.6331625000020722,0,14.736125994561542,1,2
225_eyes.png,128_eyes.png,isod,inv,225_eyes_mask.png,0.4456137000088347,1,14.736125994561542,2,1
7_eyes.png,7_eyes.png,isos,up,7_eyes_mask.png,0.6590820999990683,1,14.736125994561542,3,2
151-146.png,151-87.png,sd,inv,151-146_mask.png,0.543577299991739,1,14.736125994561542,4,1
128-96F.png,225-96F.png,ds,inv,128-96F_mask.png,0.792980299986084,1,14.736125994561542,5,2
208-13F.png,208-13F.png,ss,up,208-13F_mask.png,0.5362986000109231,1,14.736125994561542,6,2
76_eyes.png,76_eyes.png,isos,up,76_eyes_mask.png,0.3947594999917783,1,13.646572368403794,7,1
208-13F.png,20-13F.png,ds,up,208-13F_mask.png,1.0664328999991994,1,13.646572368403794,8,2
151-146.png,151-146.png,ss,inv,151-146_mask.png,0.6150934000033885,1,13.646572368403794,9,2
44-100.png,44-100.png,ss,inv,44-100_mask.png,0.4777856000000611,1,13.646572368403794,10,1
147-7.png,147-7.png,ss,inv,147-7_mask.png,1.201650899995002,0,13.646572368403794,11,2
44-100.png,123-125.png,dd,up,44-100_mask.png,1.21698369999649,0,13.646572368403794,12,2
131-94F.png,131-94F.png,ss,up,131-94F_mask.png,0.41538869999931194,1,13.646572368403794,13,2
49-146.png,151-87.png,dd,inv,49-146_mask.png,0.5254343999986304,0,13.646572368403794,14,1
160-76.png,24-76.png,ds,inv,160-76_mask.png,0.5113226999965264,1,13.646572368403794,15,1
197_eyes.png,135_eyes.png,isod,up,197_eyes_mask.png,0.6745809999993071,1,12.637577710370472,16,1
20-13F.png,20-65F.png,sd,up,20-13F_mask.png,0.7023890999989817,1,12.637577710370472,17,1
76_eyes.png,76_eyes.png,isos,inv,76_eyes_mask.png,0.3940625999966869,1,13.646572368403794,18,1
103-135F.png,139-135F.png,ds,up,103-135F_mask.png,1.4733829999895534,0,13.646572368403794,19,1
129-94F.png,131-94F.png,ds,up,129-94F_mask.png,0.6858337000012398,1,13.646572368403794,20,1
103-135F.png,103-135F.png,ss,inv,103-135F_mask.png,0.9298027000040747,1,13.646572368403794,21,1
103-135F.png,103-135F.png,ss,up,103-135F_mask.png,1.5720466999919154,1,13.646572368403794,22,1
94_eyes.png,37_eyes.png,isod,inv,94_eyes_mask.png,0.6600711999926716,1,12.637577710370472,23,1
139-135F.png,139-197F.png,sd,inv,139-135F_mask.png,0.6967162999935681,0,12.637577710370472,24,1
129-37F.png,131-37F.png,ds,up,129-37F_mask.png,0.852071800007252,1,12.637577710370472,25,2
208-13F.png,208-65F.png,sd,up,208-13F_mask.png,0.6333831000083592,1,12.637577710370472,26,2
208-13F.png,208-65F.png,sd,inv,208-13F_mask.png,1.423401299995021,1,12.637577710370472,27,2
20_eyes.png,208_eyes.png,isod,up,20_eyes_mask.png,0.5815928000083659,0,13.646572368403794,28,2
20-65F.png,208-13F.png,dd,up,20-65F_mask.png,1.2213813999987906,0,13.646572368403794,29,1
192-216F.png,111-216F.png,ds,inv,192-216F_mask.png,0.6678001999971457,1,13.646572368403794,30,2
7-147.png,7-147.png,ss,up,7-147_mask.png,0.5840885000070557,1,13.646572368403794,31,1
128_eyes.png,128_eyes.png,isos,inv,128_eyes_mask.png,0.8642252999998163,0,18.555068267735685,32,2
129-37F.png,131-37F.png,ds,inv,129-37F_mask.png,0.5571238000120502,1,18.555068267735685,33,1
30_eyes.png,30_eyes.png,isos,up,30_eyes_mask.png,1.0538459999952465,0,10.837880352311993,34,1
125_eyes.png,125_eyes.png,isos,inv,125_eyes_mask.png,0.6509131999919191,1,21.636252618780404,35,2
96_eyes.png,96_eyes.png,isos,inv,96_eyes_mask.png,0.8157824999943841,0,10.837880352311993,36,1
123-125.png,123-100.png,sd,up,123-125_mask.png,0.7339096000068821,0,10.837880352311993,37,1
220_eyes.png,216_eyes.png,isod,inv,220_eyes_mask.png,0.607568799998262,1,21.636252618780404,38,2
65-20F.png,41-208F.png,dd,inv,65-20F_mask.png,0.9821216999989701,1,21.636252618780404,39,1
128-96F.png,225-30F.png,dd,inv,128-96F_mask.png,1.6142558999999892,1,21.636252618780404,40,2
25-55.png,25-147.png,sd,inv,25-55_mask.png,0.5488626000005752,1,21.636252618780404,41,2
225-96F.png,128-30F.png,dd,inv,225-96F_mask.png,0.5658125999907497,0,21.636252618780404,42,2
103_eyes.png,192_eyes.png,isod,up,103_eyes_mask.png,0.6141782000049716,1,17.183151257649243,43,2
125_eyes.png,125_eyes.png,isos,up,125_eyes_mask.png,0.546807800012175,1,17.183151257649243,44,2
2-8.png,46-93.png,dd,up,2-8_mask.png,0.5078231999941636,1,17.183151257649243,45,1
49-146.png,49-87.png,sd,up,49-146_mask.png,0.7348287000058917,1,17.183151257649243,46,2
103-135F.png,139-197F.png,dd,up,103-135F_mask.png,0.6008025999908568,1,17.183151257649243,47,2
197-103F.png,197-192F.png,sd,inv,197-103F_mask.png,0.995933000012883,0,17.183151257649243,48,2
151-87.png,49-146.png,dd,inv,151-87_mask.png,1.1311667999980273,1,17.183151257649243,49,1
147_eyes.png,147_eyes.png,isos,up,147_eyes_mask.png,0.941485899995314,1,15.9126704834961,50,1
197-192F.png,135-103F.png,dd,inv,197-192F_mask.png,0.6865983000025153,1,15.9126704834961,51,2
