im1name,im2name,cond,ori,mask,rt,acc,contrast,trialno,staircase
151-146.png,49-87.png,dd,inv,151-146_mask.png,0.5634663000091678,1,14.736125994561542,0,1
44-125.png,123-100.png,dd,inv,44-125_mask.png,0.7718027000082657,1,14.736125994561542,1,2
44-125.png,44-100.png,sd,inv,44-125_mask.png,0.5164297000010265,0,14.736125994561542,2,1
192-220F.png,192-216F.png,sd,up,192-220F_mask.png,0.5593815000029281,1,14.736125994561542,3,1
123-125.png,44-100.png,dd,up,123-125_mask.png,0.4722772000095574,1,14.736125994561542,4,2
46-93.png,46-8.png,sd,inv,46-93_mask.png,1.0448147999995854,1,18.555068267735685,5,1
125-9.png,17-9.png,ds,up,125-9_mask.png,0.47441780001099687,0,14.736125994561542,6,2
100_eyes.png,100_eyes.png,isos,inv,100_eyes_mask.png,0.5591397999960463,1,14.736125994561542,7,1
147-25.png,147-25.png,ss,inv,147-25_mask.png,0.5119418999966001,0,13.646572368403794,8,1
38_eyes.png,9_eyes.png,isod,inv,38_eyes_mask.png,0.5631789000035496,1,14.736125994561542,9,2
46-8.png,2-8.png,ds,inv,46-8_mask.png,0.6682858999993186,0,18.555068267735685,10,1
41-208F.png,65-208F.png,ds,up,41-208F_mask.png,0.6487943999964045,0,13.646572368403794,11,1
131-94F.png,131-37F.png,sd,up,131-94F_mask.png,0.8687716999993427,0,18.555068267735685,12,2
17-38.png,17-38.png,ss,up,17-38_mask.png,0.7776287000015145,1,13.646572368403794,13,2
7-55.png,7-55.png,ss,up,7-55_mask.png,0.4818176999979187,1,12.637577710370472,14,2
13-225F.png,13-128F.png,sd,inv,13-225F_mask.png,0.5018607000092743,1,14.736125994561542,15,2
2_eyes.png,2_eyes.png,isos,inv,2_eyes_mask.png,0.6973564999934752,1,13.646572368403794,16,2
192-220F.png,111-220F.png,ds,up,192-220F_mask.png,0.7489360000035958,1,21.636252618780404,17,2
225_eyes.png,128_eyes.png,isod,up,225_eyes_mask.png,0.5584683000051882,1,14.736125994561542,18,2
145-148.png,145-148.png,ss,inv,145-148_mask.png,0.6236391999991611,1,17.183151257649243,19,1
192-216F.png,192-216F.png,ss,inv,192-216F_mask.png,0.43555779999587685,1,13.646572368403794,20,2
131-94F.png,131-37F.png,sd,inv,131-94F_mask.png,0.4735731999971904,1,13.646572368403794,21,2
13-225F.png,13-225F.png,ss,inv,13-225F_mask.png,0.6218090000038501,0,12.637577710370472,22,2
49-87.png,151-87.png,ds,inv,49-87_mask.png,0.5404527999926358,0,12.637577710370472,23,2
13_eyes.png,13_eyes.png,isos,inv,13_eyes_mask.png,0.446473199990578,1,12.637577710370472,24,2
103-135F.png,139-197F.png,dd,up,103-135F_mask.png,0.5241547000041464,1,14.736125994561542,25,1
52-148.png,52-148.png,ss,up,52-148_mask.png,0.7811974999931408,0,13.646572368403794,26,1
