im1name,im2name,cond,ori,mask,rt,acc,contrast,trialno,staircase
208-13F.png,208-13F.png,ss,up,208-13F_mask.png,0.8920404000091366,1,5.0274402453675116,60,2
139-135F.png,139-135F.png,ss,up,139-135F_mask.png,0.7056591000000481,1,4.655723435152049,61,1
20_eyes.png,208_eyes.png,isod,up,20_eyes_mask.png,2.2213138000224717,1,5.0274402453675116,62,1
46-8.png,46-8.png,ss,inv,46-8_mask.png,1.4360995000170078,1,12.637577710370472,63,1
93_eyes.png,93_eyes.png,isos,up,93_eyes_mask.png,2.4264314000029117,0,4.655723435152049,64,1
225-96F.png,128-96F.png,ds,up,225-96F_mask.png,0.9447215999825858,1,23.36370892508618,65,1
128-30F.png,225-96F.png,dd,up,128-30F_mask.png,1.3383952000003774,1,4.655723435152049,66,2
87_eyes.png,146_eyes.png,isod,inv,87_eyes_mask.png,4.092457099992316,0,8.607263960508302,67,2
52-148.png,52-148.png,ss,up,52-148_mask.png,1.1276583999861032,1,4.311490469647435,68,2
24-2.png,160-2.png,ds,up,24-2_mask.png,1.153937000024598,1,30.36370892508618,69,1
125-9.png,17-9.png,ds,up,125-9_mask.png,1.1394244999974035,1,21.636252618780404,70,2
208-65F.png,20-13F.png,dd,inv,208-65F_mask.png,1.6693375000031665,1,12.637577710370472,71,1
123-100.png,44-125.png,dd,up,123-100_mask.png,0.7379141999990679,1,10.992709259641316,72,2
147-25.png,147-7.png,sd,inv,147-25_mask.png,2.1719825999753084,1,20.646572368403795,73,2
125-9.png,125-9.png,ss,inv,125-9_mask.png,0.9727650000131689,1,9.294475034930333,74,2
125-9.png,17-38.png,dd,up,125-9_mask.png,1.6452946999925189,1,4.311490469647435,75,1
151-87.png,49-146.png,dd,inv,151-87_mask.png,0.8589296999853104,1,8.607263960508302,76,2
93_eyes.png,93_eyes.png,isos,up,93_eyes_mask.png,1.1202436999883503,1,6.8357455957761015,77,1
145-66.png,52-148.png,dd,inv,145-66_mask.png,1.4029949999821838,0,7.381517178581321,78,2
197_eyes.png,135_eyes.png,isod,up,197_eyes_mask.png,0.8102792999998201,1,12.637577710370472,79,2
38_eyes.png,9_eyes.png,isod,up,38_eyes_mask.png,0.7224379999970552,1,12.862277928868478,80,1
139-135F.png,103-135F.png,ds,inv,139-135F_mask.png,0.7649288999964483,1,20.036520266739068,81,1
7-147.png,7-55.png,sd,up,7-147_mask.png,1.1499792000104208,0,28.636252618780404,82,2
