im1name,im2name,cond,ori,mask,rt,acc,contrast,trialno,staircase
21-154.png,21-154.png,ss,up,21_mask.png,1.0177861000120174,1,24,0,1
154-21.png,209-78.png,dd,inv,154_mask.png,0.7841285999747925,1,24,0,2
226_eyes.png,226_eyes.png,isos,inv,226_mask.png,0.8721260000020266,1,24,0,2
224-106.png,224-106.png,ss,inv,224_mask.png,0.7889650000142865,1,24,0,2
214-203.png,214-203.png,ss,inv,214_mask.png,0.8764651000092272,1,24,0,1
209-78.png,154-78.png,ds,up,209_mask.png,2.1368301000038628,0,24,0,2
209_eyes.png,154_eyes.png,isod,inv,209_mask.png,1.2751143999921624,1,24,0,1
37-224.png,37-224.png,ss,inv,37_mask.png,0.9751562000019476,1,24,0,2
203-214.png,37-214.png,ds,inv,203_mask.png,0.6473205999936908,1,24,0,2
78_eyes.png,21_eyes.png,isod,up,78_mask.png,0.9814422000199556,1,24,0,1
21-209.png,223-209.png,ds,inv,21_mask.png,0.9572019999905024,1,24,0,1
226_eyes.png,226_eyes.png,isos,up,226_mask.png,0.8147566000116058,1,24,0,1
226-31.png,106-31.png,ds,inv,226_mask.png,0.909612699993886,1,24,0,2
214-37.png,78-37.png,ds,up,214_mask.png,0.7765308000089135,0,24,0,2
224_eyes.png,224_eyes.png,isos,inv,224_mask.png,1.3054482000006828,1,24,0,1
224-106.png,224-106.png,ss,up,224_mask.png,0.780691799998749,1,24,0,2
214_eyes.png,224_eyes.png,isod,inv,214_mask.png,0.7333234999969136,1,24,0,2
214_eyes.png,214_eyes.png,isos,up,214_mask.png,0.9112450999964494,1,24,0,1
209_eyes.png,209_eyes.png,isos,inv,209_mask.png,1.4262695999932475,1,24,0,1
78-37.png,78-203.png,sd,inv,78_mask.png,0.8884447000164073,1,24,0,1
203-224.png,203-214.png,sd,inv,203_mask.png,1.012715400021989,1,24,0,2
163_eyes.png,31_eyes.png,isod,inv,163_mask.png,0.795592399983434,1,24,0,1
203_eyes.png,37_eyes.png,isod,up,203_mask.png,0.7713111999910325,1,24,0,1
224_eyes.png,214_eyes.png,isod,up,224_mask.png,0.7325299000076484,1,24,0,2
214-37.png,214-37.png,ss,up,214_mask.png,0.7424423000193201,1,24,0,1
223-154.png,21-154.png,ds,inv,223_mask.png,1.3679217000026256,1,24,0,1
209_eyes.png,209_eyes.png,isos,up,209_mask.png,1.0331046000064816,1,24,0,2
226-31.png,226-163.png,sd,up,226_mask.png,0.7109319000155665,1,24,0,1
214-203.png,214-37.png,sd,up,214_mask.png,0.7700094000028912,1,24,0,1
224-226.png,224-106.png,sd,inv,224_mask.png,0.986719999986235,1,24,0,1
78-37.png,214-203.png,dd,inv,78_mask.png,1.0267510999983642,1,24,0,2
106_eyes.png,226_eyes.png,isod,up,106_mask.png,1.0810434999875724,1,24,0,2
226-31.png,106-163.png,dd,up,226_mask.png,0.7332585999974981,1,24,0,1
78-37.png,78-203.png,sd,up,78_mask.png,1.5434230999962892,0,24,0,2
78-203.png,214-37.png,dd,up,78_mask.png,0.6970201999938581,1,24,0,1
106-163.png,106-31.png,sd,inv,106_mask.png,0.7247760999889579,1,24,0,2
78-37.png,78-37.png,ss,inv,78_mask.png,0.6390304999949876,1,24,0,1
209-78.png,209-78.png,ss,up,209_mask.png,0.749071800004458,1,24,0,2
154-78.png,209-78.png,ds,up,154_mask.png,0.7822436999995261,1,24,0,1
224-226.png,224-106.png,sd,up,224_mask.png,0.8543831999995746,0,24,0,2
226_eyes.png,226_eyes.png,isos,inv,226_mask.png,0.6440268000005744,1,24,0,2
154-78.png,209-21.png,dd,inv,154_mask.png,0.8576744000019971,1,24,0,1
214-203.png,78-37.png,dd,inv,214_mask.png,0.7826440999924671,1,24,0,1
224-226.png,31-226.png,ds,up,224_mask.png,0.9588376000174321,0,24,0,1
224-106.png,31-226.png,dd,up,224_mask.png,0.8633652999997139,1,24,0,2
203_eyes.png,203_eyes.png,isos,up,203_mask.png,0.7246820999716874,0,24,0,2
209-21.png,154-78.png,dd,up,209_mask.png,0.8470863999973517,0,24,0,2
226_eyes.png,106_eyes.png,isod,inv,226_mask.png,0.6929984000162221,1,24,0,2
37_eyes.png,37_eyes.png,isos,up,37_mask.png,0.9853374999947846,1,24,0,2
163_eyes.png,163_eyes.png,isos,inv,163_mask.png,1.0739548999990802,1,24,0,1
37_eyes.png,203_eyes.png,isod,inv,37_mask.png,1.3828308999945875,1,24,0,2
37-224.png,37-214.png,sd,up,37_mask.png,0.7585753999883309,1,24,0,1
223-209.png,223-154.png,sd,inv,223_mask.png,2.0233831999939866,1,24,0,2
37_eyes.png,37_eyes.png,isos,inv,37_mask.png,0.7414311000029556,1,24,0,2
37-214.png,203-224.png,dd,inv,37_mask.png,0.9027636999962851,1,24,0,1
203-214.png,203-224.png,sd,up,203_mask.png,0.9702109000063501,1,24,0,2
223-154.png,21-209.png,dd,up,223_mask.png,0.8106247000105213,1,24,0,1
106-31.png,106-31.png,ss,inv,106_mask.png,0.9533130000054371,1,24,0,1
154-21.png,209-21.png,ds,up,154_mask.png,1.570245500013698,1,24,0,2
78-203.png,78-203.png,ss,inv,78_mask.png,0.6349943999957759,1,24,0,1
21-209.png,21-209.png,ss,up,21_mask.png,1.0481739999959245,1,24,0,2
106-163.png,226-163.png,ds,inv,106_mask.png,1.33274650000385,1,24,0,1
154-78.png,154-21.png,sd,inv,154_mask.png,0.9584620000096038,1,24,0,1
78-37.png,214-37.png,ds,up,78_mask.png,1.495069099997636,1,24,0,1
209-21.png,154-21.png,ds,up,209_mask.png,1.0268179999839049,1,24,0,1
226-163.png,106-163.png,ds,inv,226_mask.png,1.0410712000157218,1,24,0,2
78_eyes.png,78_eyes.png,isos,up,78_mask.png,0.9991725999861956,1,24,0,1
209_eyes.png,154_eyes.png,isod,up,209_mask.png,0.7586210000154097,0,24,0,1
31-106.png,224-226.png,dd,inv,31_mask.png,0.7111453000106849,1,24,0,2
37-214.png,203-214.png,ds,inv,37_mask.png,0.9299592999741435,1,24,0,2
224-106.png,224-226.png,sd,up,224_mask.png,1.3801233999838587,1,24,0,2
154_eyes.png,209_eyes.png,isod,inv,154_mask.png,1.4848469000135083,0,24,0,1
106-163.png,226-31.png,dd,up,106_mask.png,0.6252290999982506,1,24,0,2
106_eyes.png,106_eyes.png,isos,up,106_mask.png,0.7116884999850299,1,24,0,2
224_eyes.png,214_eyes.png,isod,up,224_mask.png,0.6504745999991428,1,24,0,1
223-154.png,223-154.png,ss,inv,223_mask.png,0.9439514999976382,1,24,0,2
106-31.png,226-31.png,ds,inv,106_mask.png,0.969438900006935,1,24,0,1
106_eyes.png,226_eyes.png,isod,inv,106_mask.png,0.8183231000148226,1,24,0,2
