im1name,im2name,cond,ori,mask,rt,acc,contrast,trialno
145-148.png,145-148.png,ss,inv,145-148_mask.png,0.6122949123382568,0,4.481404746557163,0
52-148.png,52-66.png,sd,inv,52-148_mask.png,0.5578911304473877,1,6.827012121491527,1
7-55.png,7-147.png,sd,inv,7-55_mask.png,1.92240309715271,1,6.275775120201354,2
46-8.png,46-8.png,ss,inv,46-8_mask.png,0.9570870399475098,0,5.76904693567962,3
